h,a,T
5.5,2.0194839173657902E-28,8.6767381585554672319732286293818871940390125899761346484380090452358563628e-36
5.5,3.2311742677852644E-27,1.3882781053688747571157165807011019510462420143961814661475441383815557386e-34
5.5,5.169878828456423E-26,2.2212449685901996113851465291217631216739872230338585598367889139186371276e-33
5.5,8.271806125530277E-25,3.5539919497443193782162344465948209946783795568411541504330748736072180244e-32
5.5,1.3234889800848443E-23,5.6863871195909110051459751145517135914854072856130408834424054015700236661e-31
5.5,2.117582368135751E-22,9.0982193913454576082335601832827417463766494726636272436971519583673270419e-30
5.5,3.3881317890172014E-21,1.455715102615273217317369629325238679420174445992104923545408130771416982e-28
5.5,5.421010862427522E-20,2.3291441641844371477077914069203818870356323514700695189352726296455179891e-27
5.5,8.673617379884035E-19,3.7266306626950994363324662510726110042464979991067034914654327278811638507e-26
5.5,1.3877787807814457E-17,5.9626090603121590981319460017161714584879593732517157611656671402536561614e-25
5.5,2.220446049250313E-16,9.5401744964994545570111136027433559872639655865363208245363361310483398396e-24
5.5,3.552713678800501E-15,1.5264279194399127291217781763357854928273594329490681811873023360230830434e-22
5.5,5.684341886080802E-14,2.4422846711038603665948450398864166692789501494125152103498487476027104936e-21
5.5,9.094947017729282E-13,3.9076554737661765865517347578741538281660234609944460372074848856363921213e-20
5.5,1.4551915228366852E-11,6.2522487580258825384756870978900257632160845310815871287719299540356500296e-19
5.5,2.3283064365386963E-10,1.0003598012841412058657643731973141008333146699489773691904625760296260549e-17
5.5,3.725290298461914E-09,1.6005756820546258104596806114148378590363367730067337801544644997919474788e-16
5.5,5.960464477539063E-08,2.5609210912873525848333277960299404472056277521513308010070978889956993629e-15
5.5,9.5367431640625E-07,4.0974737460398117406081923511160113703087013648808933319584757365887227482e-14
5.5,1.52587890625E-05,6.5559579854911977509590874418590023284874745707630780599351810947540966715e-13
5.5,0.000244140625,1.0489529429330461763570728301460382982008133031924569539824758349465899512e-11
5.5,0.00390625,1.6781876070764437445740283879079341147109964734045916796797799945500729104e-10
5.5,0.0625,2.6299926885579566898009260051322852184450841280000545220536833422439899818e-9
5.5,1,9.4947810526421183689997962128609897754426461141235480084875903938660657943e-9
5.5,1.25,9.4947812329207459721341287367372100788858235972042106553279165234018805638e-9
5.5,1.5,9.4947812329438592239700382682062762755862890147749416641873662194854506117e-9
5.5,1.75,9.4947812329438596919241493638012524793762453684756315837206839773446229267e-9
5.5,2,9.4947812329438596919256370160513939943465560703537380351234942617256456268e-9
5.5,2.25,9.4947812329438596919256370167900931011532449383271765268287397066038527028e-9
5.5,2.5,9.4947812329438596919256370167900931581787438780051350450000383410413569416e-9
5.5,2.75,9.4947812329438596919256370167900931581787445596483956704951315094450228032e-9
5.5,3,9.4947812329438596919256370167900931581787445596483969278377469720634022209e-9
5.5,3.25,9.494781232943859691925637016790093158178744559648396927837747328940791303e-9
5.5,3.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,3.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,4,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,4.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,4.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,4.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,5.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,5.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,5.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,6,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,6.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,6.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,6.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,7,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,7.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,7.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,7.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,8,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,8.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,8.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,8.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,9,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,9.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,9.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,9.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,10,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,10.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,10.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,10.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,11,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,11.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,11.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,11.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,12,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,12.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,12.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,12.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,13,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,13.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,13.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,13.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,14,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,14.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,14.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,14.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,15,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,15.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,15.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,15.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,16,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,16.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,16.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,16.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,17,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,17.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,17.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,17.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,18,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,18.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,18.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,18.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,19,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,19.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,19.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,19.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,20,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,20.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,20.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,20.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,21,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,21.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,21.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,21.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,22,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,22.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,22.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,22.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,23,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,23.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,23.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,23.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,24,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,24.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,24.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,24.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,25.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,25.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,25.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,26,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,26.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,26.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,26.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,27,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,27.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,27.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,27.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,28,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,28.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,28.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,28.75,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,29,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,29.25,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
5.5,29.5,9.4947812329438596919256370167900931581787445596483969278377473289407913185e-9
